1566807570 0 0 0 0 0 1 0
1566807624 0 0 0 0 0 2 0
1566807639 0 0 0 0 0 3 0
1566871239 0 1 0 0 0 3 0
1567047100 0 2 0 0 0 3 0
1567047796 1 2 0 0 0 3 0
1567060198 1 3 0 0 0 3 0
1567060277 1 3 1 0 0 3 0
1567060611 2 3 1 0 0 3 0
1567060855 2 4 1 0 0 3 0
1567062760 3 4 1 0 0 3 0
1567063858 3 5 1 0 0 3 0
1567064395 3 6 1 0 0 3 0
1567064405 4 6 1 0 0 3 0
1567067539 4 7 1 0 0 3 0
1567067761 4 8 1 0 0 3 0
1567067929 5 8 1 0 0 3 0
1567068376 6 8 1 0 0 3 0
1567072163 6 9 1 0 0 3 0
1567076760 6 10 1 0 0 3 0
1567076892 7 10 1 0 0 3 0
1567078394 8 10 1 0 0 3 0
1567079571 8 11 1 0 0 3 0
1567081750 9 11 1 0 0 3 0
1567082200 10 11 1 0 0 3 0
1567083311 11 11 1 0 0 3 0
1567084277 11 11 1 0 1 3 0
1567085835 11 11 1 0 2 3 0
1567091993 11 12 1 0 2 3 0
1567092081 11 13 1 0 2 3 0
1567092809 12 13 1 0 2 3 0
1567122097 13 13 1 0 2 3 0
1567129686 13 13 2 0 2 3 0
1567129790 16 14 2 0 4 3 0
1567138715 16 14 3 0 4 3 0
1567139133 16 14 4 0 4 3 0
1567139853 16 14 5 0 4 3 0
1567148227 16 15 5 0 4 3 0
1567148266 16 16 5 0 4 3 0
1567150350 16 16 6 0 4 3 0
1567150612 16 16 7 0 4 3 0
1567150648 16 16 8 0 4 3 0
1567152911 16 17 8 0 4 3 0
1567154560 16 18 8 0 4 3 0
1567167654 17 18 8 0 4 3 0
1567167698 18 18 8 0 4 3 0
1567168435 18 19 8 0 4 3 0
1567168514 18 20 8 0 4 3 0
1567168526 18 21 8 0 4 3 0
1567172437 18 22 8 0 4 3 0
1567173951 18 23 8 0 4 3 0
1567174463 19 23 8 0 4 3 0
1567175122 19 24 8 0 4 3 0
1567175140 19 25 8 0 4 3 0
1567176707 20 25 8 0 4 3 0
1567177913 21 25 8 0 4 3 0
1567179759 22 25 8 0 4 3 0
1567217091 23 25 8 0 4 3 0
1567219444 24 25 8 0 4 3 0
1567220632 25 25 8 0 4 3 0
1567243733 25 25 9 0 4 3 0
1567243763 25 25 10 0 4 3 0
1567254406 26 25 10 0 4 3 0
1567259451 26 25 10 0 5 3 0
1567261442 27 25 10 0 5 3 0
1567265205 27 26 10 0 5 3 0
1567265214 27 27 10 0 5 3 0
1567266118 28 27 10 0 5 3 0
1567266517 29 27 10 0 5 3 0
1567300605 29 28 10 0 5 3 0
1567300616 29 29 10 0 5 3 0
1567300946 30 29 10 0 5 3 0
1567301322 31 29 10 0 5 3 0
1567301482 31 29 10 0 6 3 0
1567305203 31 30 10 0 6 3 0
1567305539 31 30 11 0 6 3 0
1567305567 31 31 11 0 6 3 0
1567305578 31 32 11 0 6 3 0
1567306264 31 32 12 5 6 3 0
1567306428 32 32 12 5 6 3 0
1567307003 32 32 13 5 6 3 0
1567307124 32 32 14 5 6 3 0
1567307392 33 32 14 5 6 3 0
1567307402 33 32 15 5 6 3 0
1567319045 33 32 15 5 7 3 0
1567320864 33 32 16 5 7 3 0
1567320888 33 32 17 5 7 3 0
1567321175 33 33 17 5 7 3 0
1567321190 33 34 17 5 7 3 0
1567322105 33 35 17 5 7 3 0
1567322480 33 36 17 5 7 3 0
1567322617 33 37 17 5 7 3 0
1567323123 33 38 17 5 7 3 0
1567326754 34 38 17 5 7 3 0
1567331630 35 38 17 5 7 3 0
1567345909 35 38 17 6 7 3 0
1567351968 35 38 18 6 7 3 0
1567355207 35 38 21 6 7 3 0
1567355886 35 38 24 6 7 3 0
1567356140 35 38 25 6 7 3 0
1567356211 35 38 26 6 7 3 0
1567366175 35 39 26 6 7 3 0
1567366219 35 40 26 6 7 3 0
1567375800 35 41 26 6 7 3 0
1567385795 35 41 27 6 7 3 0
1567386674 36 41 27 6 7 3 0
1567392048 36 41 28 6 7 3 0
1567394933 36 41 29 6 7 3 0
1567403733 36 42 29 6 7 3 0
1567404359 41 43 29 6 7 3 0
1567404963 42 43 29 6 7 3 0
1567407682 42 43 30 6 7 3 0
1567408309 42 43 31 6 7 3 0
1567408940 42 43 32 6 7 3 0
1567409073 42 43 33 6 7 3 0
1567409229 42 43 34 6 7 3 0
1567409292 42 43 35 6 7 3 0
1567410029 42 43 36 6 7 3 0
1567410675 42 43 37 6 7 3 0
1567411201 42 43 38 6 7 3 0
1567411393 42 43 39 6 7 3 0
1567411602 42 43 40 6 7 3 0
1567411623 42 44 40 6 7 3 0
1567411747 42 44 41 6 7 3 0
1567411776 42 45 41 6 7 3 0
1567412613 42 45 42 6 7 3 0
1567423072 42 45 43 6 7 3 0
1567423222 42 45 44 6 7 3 0
1567429476 42 46 44 6 7 3 0
1567429553 42 46 45 6 7 3 0
1567429745 42 46 46 6 7 3 0
1567430458 42 46 46 7 7 3 0
1567430755 42 46 47 7 7 3 0
1567430841 42 46 48 7 7 3 0
1567431171 42 46 48 8 7 3 0
1567431461 42 47 48 8 7 3 0
1567431585 42 48 48 8 7 3 0
1567431673 42 48 48 9 7 3 0
1567431710 55 48 48 10 7 3 0
1567431780 55 48 49 10 7 3 0
1567431985 56 48 49 10 7 3 0
1567435350 56 49 49 10 7 3 0
1567435572 56 50 49 10 7 3 0
1567438176 56 51 49 10 7 3 0
1567439508 56 51 50 10 7 3 0
1567440053 56 51 51 10 7 3 0
1567440384 58 51 52 10 7 3 0
1567440526 59 51 52 10 7 3 0
1567441274 60 51 52 10 7 3 0
1567442214 61 51 52 10 7 3 0
1567442281 61 52 52 10 7 3 0
1567442616 61 53 52 10 7 3 0
1567443130 61 54 52 10 7 3 0
1567472436 62 54 52 10 7 3 0
1567473273 63 54 52 10 7 3 0
1567473418 64 54 52 10 7 3 0
1567475132 64 55 52 10 7 3 0
1567475314 64 56 52 10 7 3 0
1567475482 64 57 52 10 7 3 0
1567476999 64 58 52 10 7 3 0
1567478745 64 59 52 10 7 3 0
1567478819 64 60 52 10 7 3 0
1567479336 64 60 52 11 7 3 0
1567479383 64 60 52 12 7 3 0
1567481173 64 61 52 12 7 3 0
1567481242 64 62 52 12 7 3 0
1567481324 70 62 52 12 8 3 0
1567486524 71 62 52 12 8 3 0
1567491073 71 62 53 12 8 3 0
1567491712 71 63 53 12 8 3 0
1567491737 71 64 53 12 8 3 0
1567491784 71 64 54 12 8 3 0
1567491794 71 64 55 12 8 3 0
1567491926 71 64 56 12 8 3 0
1567491997 71 65 56 12 8 3 0
1567492485 71 65 56 12 9 3 0
1567493116 71 65 56 12 10 3 0
1567493213 71 66 56 12 10 3 0
1567493355 72 67 56 12 10 3 0
1567493807 73 67 56 12 10 3 0
1567494126 74 67 56 12 10 3 0
1567494135 74 68 56 12 10 3 0
1567494177 74 69 56 12 10 3 0
1567494239 75 69 56 12 10 3 0
1567494609 75 69 57 12 10 3 0
1567494617 76 69 57 12 10 3 0
1567494681 76 69 58 12 10 3 0
1567494781 77 69 58 12 10 3 0
1567496116 77 70 58 12 10 3 0
1567496749 77 71 58 12 10 3 0
1567496828 77 71 59 12 10 3 0
1567496842 77 71 60 12 10 3 0
1567496995 77 72 60 12 10 3 0
1567497012 80 73 60 12 10 3 0
1567497618 80 73 60 13 10 3 0
1567497852 80 74 60 13 10 3 0
1567497885 80 75 60 13 10 3 0
1567497894 81 75 60 13 10 3 0
1567498219 82 75 60 13 10 3 0
1567498553 82 75 60 13 10 3 1
1567499313 82 76 60 13 10 3 1
1567499318 82 77 60 13 10 3 1
1567506415 83 77 60 13 10 3 1
1567507353 84 77 60 13 10 3 1
1567510906 84 78 60 13 10 3 1
1567510927 84 79 60 13 10 3 1
1567511497 85 79 60 13 10 3 1
1567512151 86 79 60 13 10 3 1
1567512846 87 79 60 13 10 3 1
1567514132 87 79 60 13 11 3 1
1567514632 87 79 61 13 11 3 1
1567514820 87 79 62 13 11 3 1
1567518507 87 80 62 13 11 3 1
1567519009 88 80 62 13 11 3 1
